Name,Start,End,Open,High,Low,Close,Volume,Market Cap
Ripple,12/16/2024,12/17/2024,2.450930923,2.565756341,2.354379702,2.488715409,12996235726,1.38802E+11
Ripple,12/15/2024,12/16/2024,2.404283493,2.459417806,2.3719181,2.457647631,10311399097,1.38E+11
Ripple,12/14/2024,12/15/2024,2.415761239,2.511551429,2.367343863,2.40129583,15302275449,1.38639E+11
Ripple,12/13/2024,12/14/2024,2.35327678,2.463319516,2.305114774,2.418824956,16192407145,1.35886E+11
Ripple,12/12/2024,12/13/2024,2.390354492,2.472877059,2.32815843,2.34761963,19240937187,1.37401E+11
Ripple,12/11/2024,12/12/2024,2.376545521,2.457136494,2.241685089,2.398688244,35815824198,1.35182E+11
Ripple,12/10/2024,12/11/2024,2.193627745,2.392308109,1.929440845,2.354045356,35188831136,1.24906E+11
Ripple,12/9/2024,12/10/2024,2.586499431,2.586499431,2.121314158,2.22088037,20410531799,1.374E+11
Ripple,12/8/2024,12/9/2024,2.606239971,2.630585831,2.490680715,2.607433699,18702509757,1.46232E+11
Ripple,12/7/2024,12/8/2024,2.411651514,2.6024079,2.390578459,2.6024079,20737315281,1.40681E+11
Ripple,12/6/2024,12/7/2024,2.240501476,2.453155968,2.240501476,2.412283865,24016719714,1.33069E+11
Ripple,12/5/2024,12/6/2024,2.366635254,2.468363274,2.196929482,2.25237466,39060963381,1.33855E+11
Ripple,12/4/2024,12/5/2024,2.545584314,2.66517718,2.299168941,2.354674045,52410628829,1.44023E+11
Ripple,12/3/2024,12/4/2024,2.706945162,2.831919882,2.306398752,2.531789493,74622934166,1.49712E+11
Ripple,12/2/2024,12/3/2024,2.306702223,2.843054817,2.23360746,2.705188591,67280039519,1.42997E+11
Ripple,12/1/2024,12/2/2024,1.931770005,2.293119326,1.852884348,2.293119326,22462116174,1.11262E+11
Ripple,11/30/2024,12/1/2024,1.812640241,1.945014968,1.769588287,1.93790874,29409092783,1.06681E+11
Ripple,11/29/2024,11/30/2024,1.528623853,1.803154141,1.524554163,1.794011152,16893735826,94029480568
Ripple,11/28/2024,11/29/2024,1.474050869,1.532355143,1.436293501,1.532242255,10835891718,83673354597
Ripple,11/27/2024,11/28/2024,1.389531892,1.513764854,1.362753295,1.471075113,14359121954,81622074543
Ripple,11/26/2024,11/27/2024,1.413556832,1.453507737,1.295748452,1.400622442,17404827070,79316402433
Ripple,11/25/2024,11/26/2024,1.420597478,1.518167038,1.366156137,1.417476377,21155090160,82336156766
Ripple,11/24/2024,11/25/2024,1.468605216,1.498830912,1.317068574,1.430468167,20181086307,80904816256
Ripple,11/23/2024,11/24/2024,1.480360633,1.596135964,1.432323641,1.464989767,31527424338,86550793029
Ripple,11/22/2024,11/23/2024,1.272348209,1.491126611,1.255071616,1.452946004,32031245113,80385461784
Ripple,11/21/2024,11/22/2024,1.106776322,1.239442229,1.085711881,1.239442229,11841905511,64573200736
Ripple,11/20/2024,11/21/2024,1.1084373,1.145855282,1.069462595,1.10283659,9733238422,62723024849
Ripple,11/19/2024,11/20/2024,1.118992079,1.145391622,1.076594871,1.10176756,12136492358,62869453541
Ripple,11/18/2024,11/19/2024,1.070143355,1.181324667,1.070143355,1.117844596,17038717701,64258692524
Ripple,11/17/2024,11/18/2024,1.140203383,1.150043116,1.008880948,1.059123013,31663693925,60783749844
Ripple,11/16/2024,11/17/2024,0.898861629,1.225245848,0.880584906,1.118432195,27194207848,59390991766
Ripple,11/15/2024,11/16/2024,0.783206843,0.924520576,0.777756205,0.89093456,19870757824,48058826321
Ripple,11/14/2024,11/15/2024,0.687988017,0.843191738,0.685963685,0.773508361,10892700509,41443642092
Ripple,11/13/2024,11/14/2024,0.71113426,0.735262052,0.644138835,0.690852718,15852477109,39006978826
Ripple,11/12/2024,11/13/2024,0.611782385,0.735279565,0.599684726,0.710224006,11449496718,36995693908
Ripple,11/11/2024,11/12/2024,0.588368576,0.628160987,0.572639847,0.619647335,5867473648,33469834057
Ripple,11/10/2024,11/11/2024,0.556902913,0.615061504,0.556546802,0.58837261,4069344589,33215816968
Ripple,11/9/2024,11/10/2024,0.552358136,0.56076467,0.546015527,0.558229562,2097396120,31158910723
Ripple,11/8/2024,11/9/2024,0.554998898,0.558687019,0.542908834,0.553973401,2307811415,31164158143
Ripple,11/7/2024,11/8/2024,0.53980815,0.571271766,0.537068874,0.554388589,3247735975,31189779957
Ripple,11/6/2024,11/7/2024,0.515324184,0.54475735,0.51495291,0.541219779,2793466168,30135074878
Ripple,11/5/2024,11/6/2024,0.504563633,0.518279665,0.503020465,0.513717489,1640513409,28889457290
Ripple,11/4/2024,11/5/2024,0.503088201,0.514766348,0.498485406,0.503903135,1495619724,28750803674
Ripple,11/3/2024,11/4/2024,0.511199055,0.511678885,0.494403153,0.503985636,1153039859,28472753830
Ripple,11/2/2024,11/3/2024,0.514004105,0.516616977,0.508585506,0.510817188,1347651051,28986916664
