Name,Start,End,Open,High,Low,Close,Volume,Market Cap
Optimism,12/16/2024,12/17/2024,2.534646358,2.622119802,2.471567861,2.500068908,600865368.5,3182852342
Optimism,12/15/2024,12/16/2024,2.438628155,2.545937925,2.408065622,2.54489731,570170064.4,3104156021
Optimism,12/14/2024,12/15/2024,2.568599367,2.651015047,2.378687937,2.439791751,681886785.1,3180183924
Optimism,12/13/2024,12/14/2024,2.556138027,2.660391728,2.476899116,2.562514535,1140471983,3223213123
Optimism,12/12/2024,12/13/2024,2.328920321,2.668314162,2.32230614,2.542549801,782319065.1,3131816466
Optimism,12/11/2024,12/12/2024,2.206410138,2.352571277,2.126566008,2.331850589,753701749.3,2840113005
Optimism,12/10/2024,12/11/2024,2.21217015,2.306268089,2.043056372,2.200849076,1320413919,2774639824
Optimism,12/9/2024,12/10/2024,2.667015175,2.667015175,2.080393126,2.246841008,589135360.5,3113312868
Optimism,12/8/2024,12/9/2024,2.685675034,2.708365195,2.604060004,2.681122426,411867148,3337435607
Optimism,12/7/2024,12/8/2024,2.674508562,2.770910587,2.655397589,2.678311915,810350844.6,3391079006
Optimism,12/6/2024,12/7/2024,2.493806117,2.730524431,2.478450185,2.667590191,1012999671,3291180042
Optimism,12/5/2024,12/6/2024,2.541385648,2.627080739,2.436212363,2.502998514,1238335873,3200951779
Optimism,12/4/2024,12/5/2024,2.576120852,2.735519305,2.510582681,2.548481575,1072767819,3272738913
Optimism,12/3/2024,12/4/2024,2.552079335,2.596353151,2.340267739,2.567212265,979030625.5,3152982856
Optimism,12/2/2024,12/3/2024,2.474058528,2.570193412,2.29761052,2.559610116,764126142.9,3043673892
Optimism,12/1/2024,12/2/2024,2.463472829,2.536733626,2.378962689,2.465854383,608935201.2,3074018409
Optimism,11/30/2024,12/1/2024,2.382101336,2.494029119,2.353246858,2.456437088,617440369.1,3055837246
Optimism,11/29/2024,11/30/2024,2.362699582,2.410003891,2.306503405,2.383475177,591995063.1,2960640275
Optimism,11/28/2024,11/29/2024,2.480209652,2.603414186,2.293116826,2.364917654,1183162704,2976560830
Optimism,11/27/2024,11/28/2024,2.19089536,2.502067987,2.163210949,2.502067987,922289813.2,2882913295
Optimism,11/26/2024,11/27/2024,2.290388128,2.348884592,2.111522352,2.20235916,1401887583,2788292777
Optimism,11/25/2024,11/26/2024,2.177757398,2.422516541,2.110385311,2.298876014,1181665804,2834391342
Optimism,11/24/2024,11/25/2024,2.216765606,2.33352646,2.048473753,2.200968158,1221146353,2766951279
Optimism,11/23/2024,11/24/2024,2.184458134,2.326932928,2.16731245,2.20438523,1589930187,2790630735
Optimism,11/22/2024,11/23/2024,2.072620796,2.325644556,2.017730897,2.197081155,2165991392,2650194188
Optimism,11/21/2024,11/22/2024,1.651597933,2.202476407,1.608712176,2.088098552,1162824189,2348545078
Optimism,11/20/2024,11/21/2024,1.763494611,1.797960724,1.626494284,1.650398362,474646751.7,2158769028
Optimism,11/19/2024,11/20/2024,1.842462949,1.842462949,1.695287803,1.761229227,609809044.3,2204114565
Optimism,11/18/2024,11/19/2024,1.67977963,1.83728967,1.670113677,1.829344812,578987428.8,2178808605
Optimism,11/17/2024,11/18/2024,1.777928723,1.812346823,1.655400308,1.676072101,768703264.5,2177208383
Optimism,11/16/2024,11/17/2024,1.578409034,1.814737819,1.572677015,1.774501127,489272564.3,2096753676
Optimism,11/15/2024,11/16/2024,1.517351978,1.597784078,1.489785703,1.582897818,561120543.9,1930889510
Optimism,11/14/2024,11/15/2024,1.622935435,1.701978932,1.492454846,1.511702297,806532851.3,2028134132
Optimism,11/13/2024,11/14/2024,1.673203186,1.695307491,1.50491677,1.616033337,934533075.6,2005035542
Optimism,11/12/2024,11/13/2024,1.797753166,1.858087601,1.588006198,1.678376564,1171841379,2156890690
Optimism,11/11/2024,11/12/2024,1.644729578,1.81416826,1.617271413,1.81416826,1019036465,2117482792
Optimism,11/10/2024,11/11/2024,1.633470769,1.724608165,1.575964742,1.647399718,669179357,2091167870
Optimism,11/9/2024,11/10/2024,1.576367383,1.67874406,1.560677805,1.645520625,430420744.1,2021018693
Optimism,11/8/2024,11/9/2024,1.614964446,1.628956003,1.522316887,1.577861679,403734588.9,1977730807
Optimism,11/7/2024,11/8/2024,1.600823672,1.692662533,1.548067086,1.600096796,494811875.9,2021902940
Optimism,11/6/2024,11/7/2024,1.421562625,1.632228073,1.418183408,1.599869271,440110038.7,1917889535
Optimism,11/5/2024,11/6/2024,1.34864886,1.444014023,1.34864886,1.415886567,327863680.3,1751889346
Optimism,11/4/2024,11/5/2024,1.42877138,1.436446384,1.305032268,1.342156108,321272733.5,1726303218
Optimism,11/3/2024,11/4/2024,1.457539173,1.468860878,1.355434919,1.434928892,308780035.5,1788955427
