name,month_year,open,high,low,close,volume,market_cap
Binance-Coin,2019-09,20.24539739133333,23.45715604,14.71030426,20.06829958166667,5077860771.7,3132208066.0666666
Binance-Coin,2019-10,17.55119226516129,20.90028225,15.03225621,17.667877324516127,6707991143.3,2736043742.0
Binance-Coin,2019-11,18.83544454433333,21.57278002,14.01134351,18.685249654333333,6982787954.4,2912142821.9666667
Binance-Coin,2019-12,14.30238470516129,15.77998328,12.18688424,14.236811289032257,5538009212.7,2216911111.645161
Binance-Coin,2020-01,16.116230662258065,18.80910474,12.9945105,16.25488214870968,8421593519.8,2511543520.354839
Binance-Coin,2020-02,21.87496809172414,27.02036028,17.79093666,21.91243213275862,11837376922.3,3397678415.827586
Binance-Coin,2020-03,14.304911811903226,21.66583799,6.873510959,14.068287361225806,10010896216.7,2214904037.677419
Binance-Coin,2020-04,15.018076286666666,18.12146813,12.03472916,15.160836741333332,10811831944.1,2349540800.866667
Binance-Coin,2020-05,16.591079465161293,18.00705986,14.21035063,16.59673834419355,10392105593.3,2581281616.709677
Binance-Coin,2020-06,16.630602978666666,18.16489524,14.89311744,16.572816928666665,7711041470.2,2580792031.866667
Binance-Coin,2020-07,17.64805131935484,20.79369989,15.25576063,17.805515919999998,9878712806.6,2688657982.483871
Binance-Coin,2020-08,22.416945709354838,23.90430894,19.88289477,22.483034005483873,16477172537.5,3237547072.290323
Binance-Coin,2020-09,25.245111929333333,33.32068742,18.73382187,25.403381643,29698112364.0,3651069883.133333
Binance-Coin,2020-10,29.515666856774192,32.31990966,25.84092959,29.476664316774194,22663635041.7,4261610714.193548
Binance-Coin,2020-11,28.734391094,35.33568848,25.9588239,28.809240159,23387178622.1,4152302427.866667
Binance-Coin,2020-12,31.29574480387097,39.34194015,26.75986303,31.480544758709677,27342072589.1,4533510982.193548
Binance-Coin,2021-01,41.544679973225804,46.93554972,35.35586318,41.72024861290323,43924034275.1,6135662896.32258
Binance-Coin,2021-02,151.76016413714288,340.9030975,43.55799708,157.6637443564286,227626315457.0,23827951634.57143
Binance-Coin,2021-03,257.56680190322584,316.1411942,210.3042268,260.58296561612906,246949331560.0,40045167007.258064
Binance-Coin,2021-04,478.19727381,633.3712073,301.7701948,489.0085188866667,420073207164.0,74578658279.53334
Binance-Coin,2021-05,503.6398087548387,689.33,215.23,495.447355983871,330575458410.0,76847403465.09677
Binance-Coin,2021-06,341.49115284,429.8813365,228.46,339.71253149333336,201242548271.0,52182189934.933334
Binance-Coin,2021-07,305.3394063774194,338.64,257.29,306.3731179,117044791557.0,48771175817.83871
Binance-Coin,2021-08,408.16189391612903,516.7874,318.6751388,412.5383025419355,146891724348.0,69081324247.45161
Binance-Coin,2021-09,411.90936411666667,508.2352,323.2652,409.2131308266667,115060470472.0,69079569081.5
Binance-Coin,2021-10,458.38622619677415,539.2332809,381.9624994,462.713587283871,122408253598.0,77122127947.90323
Binance-Coin,2021-11,600.54654053,668.4014,513.2274714,603.75030954,136751019775.0,100246731776.16667
Binance-Coin,2021-12,556.1411758258065,649.0288,504.6751,552.7596233741936,100514861485.0,92315232104.25807
Binance-Coin,2022-01,446.43523207096774,532.7722,338.1489,442.13677626451613,87629224218.0,74010539086.41936
Binance-Coin,2022-02,393.97948318214287,444.7115843,325.1353908,394.71216873214286,61244623678.0,65883879745.21429
Binance-Coin,2022-03,396.40558390967743,451.9386,360.5125,397.43947194838705,67253401589.0,66248786574.741936
Binance-Coin,2022-04,417.25200763,459.5896954,378.6615151,415.8028715666667,78597049022.0,69633763885.43333
Binance-Coin,2022-05,326.5365798774194,411.2169819,216.4165,325.04164240967737,95504682791.0,54474531298.129036
Binance-Coin,2022-06,253.16164390999998,323.4379433,185.5211057,249.78108867,67591384153.0,41348353674.333336
Binance-Coin,2022-07,246.5203389129032,299.8486664,213.8839767,248.62565379999998,60450934151.0,40190086382.741936
Binance-Coin,2022-08,301.9673229032258,334.8164,272.0153,301.7932567935484,52316512539.9,48806969423.354836
Binance-Coin,2022-09,277.39341265666667,298.4433441,256.3827265,277.5851814133333,41656100181.5,44795889317.6
Binance-Coin,2022-10,281.1439169032258,336.1907,258.8348,282.50542242903225,47726157806.4,45451644677.32258
Binance-Coin,2022-11,299.25920294,386.8732143,251.766,298.42318968333336,99642943267.0,48125079830.566666
Binance-Coin,2022-12,266.18390544838707,301.0077062,221.613,264.45684259677415,55509436078.2,42441429780.548386
Binance-Coin,2023-01,287.14836471612904,323.5354233,243.1603435,289.258292983871,53309276017.0,46149528594.09677
Binance-Coin,2023-02,314.2323185607143,337.8932257,284.6958,313.8557144,55301319356.2,50257318830.53571
Binance-Coin,2023-03,308.69242908387093,345.7865446,265.6937,309.08740310967744,55301024630.9,48939149185.70968
Binance-Coin,2023-04,322.7564994433333,349.3764429,302.117147,323.43049806,51708868727.0,50672192350.7
Binance-Coin,2023-05,314.5174548387097,337.4433,302.3452,313.73634516129033,40243528593.3,48925850373.935486
Binance-Coin,2023-06,255.97942,308.925,222.4423,253.80866333333333,49360264542.3,39742686187.23333
Binance-Coin,2023-07,242.49182580645163,261.1496,232.0116,242.55768387096774,37095163965.4,37655644525.41936
Binance-Coin,2023-08,230.74710322580646,248.3788,204.2946,229.83165161290324,27950023536.6,35417983923.58064
Binance-Coin,2023-09,213.54183333333333,220.9474,204.5827,213.43246666666667,19635640482.3,32862833400.033333
Binance-Coin,2023-10,215.32607419354838,237.0077,203.3133,215.47041612903226,22632752658.7,32911967331.225807
Binance-Coin,2023-11,240.07139,269.468,223.2665,240.09174666666667,37285828971.9,36479854271.566666
Binance-Coin,2023-12,256.996635483871,337.0712,226.5848,259.6653193548387,51025615908.8,39184064444.16129
Binance-Coin,2024-01,308.0298516129032,332.1794,287.9518,307.73209999999995,45998624879.1,46409252228.064514
Binance-Coin,2024-02,342.72817596551727,425.4693,296.668,346.1276804344828,47538668125.0,51559431988.0
Binance-Coin,2024-03,526.341935483871,637.9922,379.4678,532.910464516129,135796254741.0,79091884340.09677
Binance-Coin,2024-04,581.30773,626.3403,518.3465,580.6751266666666,79683001416.0,86584999363.13333
Binance-Coin,2024-05,589.4979838709677,629.077,540.9906,589.9918548387097,49902026484.1,86975302961.7742
Binance-Coin,2024-06,613.55593,718.8821,553.9245,613.2097633333334,53792184829.0,90527527385.7
Binance-Coin,2024-07,559.3420096774194,604.9803,457.2846,559.3299741935484,45937979953.1,82421851220.25807
Binance-Coin,2024-08,535.4201451612903,597.6375,406.217,533.9480935483871,69284305455.1,78807792326.32259
Binance-Coin,2024-09,552.11313,616.9854,477.1895,553.09784,213001415565.9,81471153701.06667
Binance-Coin,2024-10,580.2184258064516,610.9335,535.4792,580.3312032258065,121435781314.2,85715915548.2258
Binance-Coin,2024-11,613.57051,679.7686,545.0693,616.54039,84918461124.0,91015890597.2
Binance-Coin,2024-12,707.39225,792.4016,626.4433,711.3096375,61698306064.0,104450103443.8125
Bitcoin,2010-07,0.06426666666666667,0.0858,0.05,0.06426666666666667,0.0,223851.17902666665
Bitcoin,2010-08,0.06454838709677418,0.071,0.057,0.06454838709677418,0.0,239743.5253870968
Bitcoin,2010-09,0.06188333333333333,0.0637,0.059,0.06188333333333333,0.0,246883.67944333333
Bitcoin,2010-10,0.10877419354838709,0.1989,0.0611,0.10877419354838709,0.0,467561.71757741936
Bitcoin,2010-11,0.25932666666666665,0.39,0.1931,0.25932666666666665,0.0,1189130.8814766668
Bitcoin,2010-12,0.2438064516129032,0.3,0.19,0.2438064516129032,0.0,1189815.562783871
Bitcoin,2011-01,0.3691741935483871,0.52,0.295,0.3691741935483871,0.0,1899617.9407419355
Bitcoin,2011-02,0.9263928571428571,1.09,0.69,0.9263928571428571,0.0,5000805.788857142
Bitcoin,2011-03,0.8559870967741935,0.9399,0.7411,0.8559870967741935,0.0,4850165.213548387
Bitcoin,2011-04,1.2478699999999998,3.5,0.68,1.2478699999999998,0.0,7418529.350866666
Bitcoin,2011-05,6.225158064516129,8.8,3.0331,6.225158064516129,0.0,38823803.56516129
Bitcoin,2011-06,18.067876666666667,29.6,9.57,18.067876666666667,0.0,118084397.878
Bitcoin,2011-07,14.023535483870967,15.4405,12.9069,14.023535483870967,0.0,95512726.23419355
Bitcoin,2011-08,9.982903225806453,13.0946,6.55,9.982903225806453,0.0,70323438.01580645
Bitcoin,2011-09,5.930853333333333,8.64,4.77,5.930853333333333,0.0,43003880.73633333
Bitcoin,2011-10,3.6309,5.0324,2.27,3.6309,0.0,27045293.027741935
Bitcoin,2011-11,2.681773333333333,3.2543,2.05,2.681773333333333,0.0,20517692.824666668
Bitcoin,2011-12,3.485409677419355,4.722,2.794,3.485409677419355,0.0,27468891.62612903
Bitcoin,2012-01,6.116329032258064,7.1136,4.8808,6.116329032258064,0.0,49567663.1683871
Bitcoin,2012-02,5.107586206896552,6.1,4.222,5.107586206896552,0.0,42524844.89275862
Bitcoin,2012-03,4.902306451612903,5.38,4.55,4.902306451612903,0.0,41940212.338064514
Bitcoin,2012-04,4.9881166666666665,5.35,4.6872,4.9881166666666665,0.0,43779429.70566667
Bitcoin,2012-05,5.071764516129033,5.1801,4.85,5.071764516129033,0.0,45647166.41419355
Bitcoin,2012-06,6.03904,6.69,5.2051,6.03904,0.0,55711094.538
Bitcoin,2012-07,7.933509677419355,9.35,6.4499,7.933509677419355,0.0,75033954.53870967
Bitcoin,2012-08,10.937651612903226,13.5,8.0,10.937651612903226,0.0,106001861.84967743
Bitcoin,2012-09,11.623356666666666,12.5725,9.9654,11.623356666666666,0.0,115491789.25933334
Bitcoin,2012-10,11.730200000000002,12.89,10.1706,11.730200000000002,0.0,119154305.69032258
Bitcoin,2012-11,11.487156666666666,12.565,10.4688,11.487156666666666,0.0,119390690.94666667
Bitcoin,2012-12,13.360464516129031,13.7001,12.5,13.360464516129031,0.0,140989253.2451613
Bitcoin,2013-01,15.607045161290323,20.41,13.28,15.607045161290323,0.0,166454278.3
Bitcoin,2013-02,26.043089285714284,33.38,19.63,26.043089285714284,0.0,280722478.8964286
Bitcoin,2013-03,57.504051612903226,93.03,34.25,57.504051612903226,0.0,627466816.8096774
Bitcoin,2013-04,130.18154666666666,230.0,68.3557,130.3436,0.0,1437172157.76
Bitcoin,2013-05,120.29209677419354,139.89,79.1,119.99274193548388,0.0,1337450336.483871
Bitcoin,2013-06,108.85606666666666,129.78,88.5,107.76140666666667,0.0,1221731528.2333333
Bitcoin,2013-07,90.31142258064517,111.344,65.526,90.51220645161291,0.0,1030334975.2096775
Bitcoin,2013-08,113.04193548387097,140.89,101.211,113.90548387096774,0.0,1312854655.612903
Bitcoin,2013-09,130.18066666666667,146.5,118.46,130.06166666666667,0.0,1525798046.6333334
Bitcoin,2013-10,156.03161290322583,217.42,102.25,158.31193548387097,0.0,1862210801.903226
Bitcoin,2013-11,520.506,1156.14,201.65,550.4206666666666,0.0,6373447844.6
Bitcoin,2013-12,813.118064516129,1156.12,420.51,800.7809677419355,165087361.13,11116164997.870968
Bitcoin,2014-01,841.7022580645162,1017.12,754.97,844.1683870967743,1155175117.39,10351628693.064516
Bitcoin,2014-02,670.8392857142857,853.52,420.41,661.6182142857143,1268411450.2,8253573976.785714
Bitcoin,2014-03,595.782129032258,702.91,443.365,592.2003870967742,772538968.327,7431033341.0
Bitcoin,2014-04,461.6494,542.378,351.816,461.36179999999996,791092801.453,5838813207.7
Bitcoin,2014-05,480.99087096774196,624.715,423.251,486.652,500324712.654,6180574545.354838
Bitcoin,2014-06,615.222,674.111,549.821,615.9167333333334,714211689.853,7943056475.0
Bitcoin,2014-07,619.731,657.858,564.511,618.1000967741935,465906561.77,8058256407.419354
Bitcoin,2014-08,539.5864838709678,598.116,443.851,536.0572258064517,683374321.727,7056090725.741936
Bitcoin,2014-09,448.21389999999997,493.928,372.24,445.20593333333335,692854068.325,5925669656.533334
Bitcoin,2014-10,365.72938709677425,411.698,289.296,364.2467741935484,912297713.762,4880030876.387096
Bitcoin,2014-11,364.7756,457.093,320.626,365.95206666666667,672844858.75,4946389489.633333
Bitcoin,2014-12,343.13948387096775,384.038,304.232,341.30874193548385,542366503.133,4651621491.193548
Bitcoin,2015-01,251.9962258064516,320.435,171.51,248.85693548387096,1098306914.552,3439655975.419355
Bitcoin,2015-02,232.82457142857143,265.611,212.015,234.09357142857144,719047994.73,3232857961.107143
Bitcoin,2015-03,269.3753870967742,300.044,236.515,269.0732258064516,946560059.0699999,3748315035.032258
Bitcoin,2015-04,235.76083333333332,261.798,214.874,235.46816666666666,663148090.43,3302187046.633333
Bitcoin,2015-05,237.1932258064516,247.804,228.573,237.00916129032257,576176466.1,3361471540.483871
Bitcoin,2015-06,236.98463333333333,267.867,221.296,238.06733333333332,615848626.43,3390883258.4333334
Bitcoin,2015-07,278.86767741935483,314.394,253.505,279.61145161290324,1007121273.16,4016992294.322581
Bitcoin,2015-08,252.49490322580644,285.715,199.567,250.8501935483871,909712184.59,3673362491.193548
Bitcoin,2015-09,233.5191,259.182,225.117,233.61026666666666,579679728.33,3418492524.633333
Bitcoin,2015-10,262.3358064516129,334.169,235.616,264.8423870967742,901111784.74,3890822067.387097
Bitcoin,2015-11,346.77816666666666,495.562,300.997,348.8015,2145676569.53,5175544613.333333
Bitcoin,2015-12,422.74693548387097,469.103,349.465,424.40364516129034,2035312481.44,6325171015.806452
Bitcoin,2016-01,412.8380322580645,462.934,354.914,411.1132580645161,1803919599.52,6209658012.774194
Bitcoin,2016-02,402.03137931034485,448.046,367.957,404.3420689655172,1821171750.34,6139146354.5172415
Bitcoin,2016-03,417.2021612903226,439.653,394.035,416.57312903225807,2294922602.82,6390321201.709678
Bitcoin,2016-04,433.2864333333334,467.965,415.831,434.3136333333333,1693475445.38,6697891667.333333
Bitcoin,2016-05,459.2748064516129,553.96,437.389,462.01309677419357,2135667240.74,7170430676.612904
Bitcoin,2016-06,638.0414,777.99,525.636,642.5282333333333,4627165659.28,10028104236.0
Bitcoin,2016-07,662.9256451612903,704.968,611.834,661.3623870967742,3361241524.76,10422438764.64516
Bitcoin,2016-08,581.1725806451612,626.119,531.334,579.4726451612903,2635622259.11,9191808032.258064
Bitcoin,2016-09,604.7065333333334,628.818,570.811,605.8520666666667,1971105188.56,9598260859.033333
Bitcoin,2016-10,640.6078064516129,720.402,609.479,643.5078387096773,2043337924.35,10233034305.64516
Bitcoin,2016-11,724.8434,756.237,678.156,726.3099666666666,2572685381.14,11610052630.966667
Bitcoin,2016-12,821.0264193548387,979.397,745.691,827.9400322580645,3469919998.35,13224058355.612904
Bitcoin,2017-01,914.7428064516129,1191.1,755.756,914.6347419354838,4895400527.15,14704455400.32258
Bitcoin,2017-02,1055.049142857143,1200.39,946.691,1062.7689642857142,4190569889.74,17116620463.285715
Bitcoin,2017-03,1132.8549032258065,1280.31,903.713,1129.3100967741934,10629414406.2,18395677859.70968
Bitcoin,2017-04,1197.4376666666665,1347.91,1061.09,1206.5526666666667,9556241303.3,19565013080.6
Bitcoin,2017-05,1865.1087096774195,2763.71,1347.89,1893.4964516129032,33841522737.4,30990976050.096775
Bitcoin,2017-06,2629.7233333333334,2999.91,2212.96,2635.8406666666665,44451068760.6,43180109604.46667
Bitcoin,2017-07,2506.628387096774,2916.14,1843.03,2519.2229032258065,32195704255.4,41247543241.935486
Bitcoin,2017-08,3822.0206451612903,4736.05,2668.59,3880.3651612903222,62577646832.9,63389884043.41936
Bitcoin,2017-09,4075.8434268,4975.04,2946.62,4062.9036568,55705709259.6,67414997780.1
Bitcoin,2017-10,5278.997835451613,6443.118174,4157.650335,5347.562793516128,51388302951.3,88069256388.09677
Bitcoin,2017-11,7700.706836366667,11498.10612,5614.214078,7824.394918833334,115454937521.0,129975266666.66667
Bitcoin,2017-12,15064.430376451613,19927.18534,9685.536843,15191.029577096773,347460258053.0,253159322580.64517
Bitcoin,2018-01,13164.464395483872,18578.49314,9300.527455,13027.788727419354,360101573099.0,219250741935.48386
Bitcoin,2018-02,9454.25405142857,11976.61948,5963.239119,9464.683881071429,126675137441.0,159520285714.2857
Bitcoin,2018-03,9138.546498935484,11622.50317,6665.141403,9029.818633612902,129718131622.0,153535580645.1613
Bitcoin,2018-04,7943.654261566667,9745.08596,6506.022091,8017.919809466666,155634239296.0,135820466666.66667
Bitcoin,2018-05,8504.270882967741,9972.750074,7108.097718,8448.526916096775,145442595243.0,144130225806.4516
Bitcoin,2018-06,6807.001584166666,7711.707126,5829.901535,6768.2220146,99518997753.0,116029033333.33333
Bitcoin,2018-07,7074.518022,8416.620991,6129.642443,7117.440238193549,144159368897.0,121666322580.64516
Bitcoin,2018-08,6715.5675298709675,7747.417375,5952.33538,6691.722687,118466712392.0,115424870967.74193
Bitcoin,2018-09,6614.151869866667,7399.96284,6164.499002,6601.9073739666665,106557699662.0,114049766666.66667
Bitcoin,2018-10,6477.273254645162,7241.013387,6218.533471,6466.427022483871,97268664233.0,112137516129.03226
Bitcoin,2018-11,5494.335473833333,6546.917805,3596.008061,5418.450655533334,120999964923.0,94797255874.5
Bitcoin,2018-12,3715.669008064516,4291.695879,3188.542617,3706.721992935484,116183681631.0,64749264918.70968
Bitcoin,2019-01,3710.2662870000004,4109.51366,3392.538497,3700.978978967742,123820573468.0,64695981334.870964
Bitcoin,2019-02,3669.6877713214285,4172.083234,3366.804929,3684.3041788214286,130035707453.0,64398478425.53571
Bitcoin,2019-03,3956.4316603548386,4210.954138,3733.917482,3967.5075322903226,223754752523.0,69692500937.64516
Bitcoin,2019-04,5155.806110699999,5660.855011,4184.983266,5192.798320066667,391550290583.0,91493245926.66667
Bitcoin,2019-05,7215.066693516129,8991.454183,5223.551019,7328.432427419355,582747600889.0,128548222333.83871
Bitcoin,2019-06,9389.471194299998,13967.86228,7623.1769,9459.276524066667,641077927300.0,167334800000.0
Bitcoin,2019-07,10689.58289683871,13101.37423,9134.258911,10665.76299883871,666448679930.0,190252645161.2903
Bitcoin,2019-08,10653.003647580645,12193.90832,9388.612159,10638.354336193548,547575053722.0,189893838709.67743
Bitcoin,2019-09,9831.557694199999,10887.87425,7773.497354,9790.6260623,497648885758.0,175630133333.33334
Bitcoin,2019-10,8348.981184290322,10112.45209,7377.740725,8378.027354903226,579598532713.0,150480967741.9355
Bitcoin,2019-11,8392.796081233333,9465.447837,6583.225112,8341.094340033333,637307894725.0,150677300000.0
Bitcoin,2019-12,7260.442749387096,7664.109375,6455.524826,7250.414744000001,567483556424.0,131041580645.16129
Bitcoin,2020-01,8305.834337258064,9554.568011,6891.532175,8374.879654612903,783665555279.0,150645903225.80646
Bitcoin,2020-02,9662.513608172414,10458.55068,8477.509711,9640.243270241379,955435990879.0,174395827586.2069
Bitcoin,2020-03,6935.4409504193545,9167.919947,4003.591032,6864.3338472258065,1160913306432.0,125738424447.12903
Bitcoin,2020-04,7137.087037366667,9425.798394,6176.881757,7209.806933,909648212332.0,131419566666.66667
Bitcoin,2020-05,9226.68026764516,9995.180687,8303.339059,9254.77023851613,1120628737598.0,169647322580.64517
Bitcoin,2020-06,9492.233166,10232.61774,8942.42619,9481.311909433334,647633100698.0,174173233333.33334
Bitcoin,2020-07,9519.549861741936,11425.72023,8957.5603,9587.949259741936,645771482381.0,175863935483.87097
Bitcoin,2020-08,11630.791405161292,12394.34502,10983.14938,11640.00486032258,1052046417449.0,214727129032.25806
Bitcoin,2020-09,10670.092234666667,12044.02119,9893.738058,10640.068729666667,1005225960748.0,196955133333.33334
Bitcoin,2020-10,11786.923319677418,13984.74925,10413.94089,11884.823814193549,794043533815.0,219067612903.2258
Bitcoin,2020-11,16460.150309666667,19802.67892,13269.50531,16653.11192633333,1419460849803.0,306264600000.0
Bitcoin,2020-12,21681.890903870964,29272.57805,17604.05012,21995.850273225806,1942614264013.0,405058580645.1613
